PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=215 ttl=61 time=2397 ms
64 bytes from 10.0.105.200: icmp_seq=216 ttl=61 time=2324 ms
64 bytes from 10.0.105.200: icmp_seq=217 ttl=61 time=2378 ms
64 bytes from 10.0.105.200: icmp_seq=218 ttl=61 time=2505 ms
64 bytes from 10.0.105.200: icmp_seq=219 ttl=61 time=2588 ms
64 bytes from 10.0.105.200: icmp_seq=220 ttl=61 time=2466 ms
64 bytes from 10.0.105.200: icmp_seq=221 ttl=61 time=2480 ms
64 bytes from 10.0.105.200: icmp_seq=222 ttl=61 time=2775 ms
64 bytes from 10.0.105.200: icmp_seq=223 ttl=61 time=2828 ms
64 bytes from 10.0.105.200: icmp_seq=224 ttl=61 time=3003 ms
64 bytes from 10.0.105.200: icmp_seq=225 ttl=61 time=3060 ms
64 bytes from 10.0.105.200: icmp_seq=226 ttl=61 time=3180 ms
64 bytes from 10.0.105.200: icmp_seq=227 ttl=61 time=3353 ms
64 bytes from 10.0.105.200: icmp_seq=228 ttl=61 time=3351 ms
64 bytes from 10.0.105.200: icmp_seq=229 ttl=61 time=3351 ms
64 bytes from 10.0.105.200: icmp_seq=230 ttl=61 time=3349 ms
64 bytes from 10.0.105.200: icmp_seq=231 ttl=61 time=3163 ms
64 bytes from 10.0.105.200: icmp_seq=232 ttl=61 time=2886 ms
64 bytes from 10.0.105.200: icmp_seq=234 ttl=61 time=2867 ms
64 bytes from 10.0.105.200: icmp_seq=235 ttl=61 time=2436 ms
64 bytes from 10.0.105.200: icmp_seq=236 ttl=61 time=1914 ms
64 bytes from 10.0.105.200: icmp_seq=237 ttl=61 time=2009 ms
64 bytes from 10.0.105.200: icmp_seq=238 ttl=61 time=1569 ms
64 bytes from 10.0.105.200: icmp_seq=239 ttl=61 time=1087 ms
64 bytes from 10.0.105.200: icmp_seq=240 ttl=61 time=1011 ms
64 bytes from 10.0.105.200: icmp_seq=241 ttl=61 time=906 ms
64 bytes from 10.0.105.200: icmp_seq=242 ttl=61 time=949 ms
64 bytes from 10.0.105.200: icmp_seq=243 ttl=61 time=1025 ms
64 bytes from 10.0.105.200: icmp_seq=244 ttl=61 time=1249 ms
64 bytes from 10.0.105.200: icmp_seq=245 ttl=61 time=1583 ms
64 bytes from 10.0.105.200: icmp_seq=246 ttl=61 time=1766 ms
64 bytes from 10.0.105.200: icmp_seq=247 ttl=61 time=1891 ms
64 bytes from 10.0.105.200: icmp_seq=248 ttl=61 time=2034 ms
64 bytes from 10.0.105.200: icmp_seq=249 ttl=61 time=2139 ms
64 bytes from 10.0.105.200: icmp_seq=250 ttl=61 time=2265 ms
64 bytes from 10.0.105.200: icmp_seq=251 ttl=61 time=2323 ms
64 bytes from 10.0.105.200: icmp_seq=252 ttl=61 time=2336 ms
64 bytes from 10.0.105.200: icmp_seq=253 ttl=61 time=2323 ms
64 bytes from 10.0.105.200: icmp_seq=254 ttl=61 time=2353 ms
64 bytes from 10.0.105.200: icmp_seq=255 ttl=61 time=2383 ms
64 bytes from 10.0.105.200: icmp_seq=256 ttl=61 time=2400 ms
64 bytes from 10.0.105.200: icmp_seq=257 ttl=61 time=2340 ms
64 bytes from 10.0.105.200: icmp_seq=258 ttl=61 time=2322 ms
64 bytes from 10.0.105.200: icmp_seq=259 ttl=61 time=2420 ms
64 bytes from 10.0.105.200: icmp_seq=260 ttl=61 time=2534 ms
64 bytes from 10.0.105.200: icmp_seq=261 ttl=61 time=2627 ms
64 bytes from 10.0.105.200: icmp_seq=262 ttl=61 time=2740 ms
64 bytes from 10.0.105.200: icmp_seq=263 ttl=61 time=2690 ms
64 bytes from 10.0.105.200: icmp_seq=264 ttl=61 time=2673 ms
64 bytes from 10.0.105.200: icmp_seq=265 ttl=61 time=2860 ms
64 bytes from 10.0.105.200: icmp_seq=266 ttl=61 time=3029 ms
64 bytes from 10.0.105.200: icmp_seq=267 ttl=61 time=3217 ms
64 bytes from 10.0.105.200: icmp_seq=268 ttl=61 time=3130 ms
64 bytes from 10.0.105.200: icmp_seq=269 ttl=61 time=3340 ms
64 bytes from 10.0.105.200: icmp_seq=271 ttl=61 time=3329 ms
64 bytes from 10.0.105.200: icmp_seq=272 ttl=61 time=3302 ms
64 bytes from 10.0.105.200: icmp_seq=273 ttl=61 time=3211 ms
64 bytes from 10.0.105.200: icmp_seq=274 ttl=61 time=3021 ms
64 bytes from 10.0.105.200: icmp_seq=275 ttl=61 time=2801 ms
64 bytes from 10.0.105.200: icmp_seq=276 ttl=61 time=2331 ms
64 bytes from 10.0.105.200: icmp_seq=277 ttl=61 time=2089 ms
64 bytes from 10.0.105.200: icmp_seq=278 ttl=61 time=1501 ms
64 bytes from 10.0.105.200: icmp_seq=279 ttl=61 time=1249 ms
64 bytes from 10.0.105.200: icmp_seq=280 ttl=61 time=880 ms
64 bytes from 10.0.105.200: icmp_seq=281 ttl=61 time=1226 ms
64 bytes from 10.0.105.200: icmp_seq=282 ttl=61 time=1198 ms
64 bytes from 10.0.105.200: icmp_seq=283 ttl=61 time=1386 ms
64 bytes from 10.0.105.200: icmp_seq=284 ttl=61 time=1534 ms
64 bytes from 10.0.105.200: icmp_seq=285 ttl=61 time=1455 ms
64 bytes from 10.0.105.200: icmp_seq=286 ttl=61 time=1463 ms
64 bytes from 10.0.105.200: icmp_seq=287 ttl=61 time=1649 ms
64 bytes from 10.0.105.200: icmp_seq=288 ttl=61 time=2050 ms
64 bytes from 10.0.105.200: icmp_seq=289 ttl=61 time=2156 ms
64 bytes from 10.0.105.200: icmp_seq=290 ttl=61 time=2061 ms
64 bytes from 10.0.105.200: icmp_seq=291 ttl=61 time=2121 ms
64 bytes from 10.0.105.200: icmp_seq=292 ttl=61 time=2397 ms
64 bytes from 10.0.105.200: icmp_seq=293 ttl=61 time=2460 ms
64 bytes from 10.0.105.200: icmp_seq=294 ttl=61 time=2416 ms
