PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=311 ttl=61 time=2559 ms
64 bytes from 10.0.105.200: icmp_seq=312 ttl=61 time=2519 ms
64 bytes from 10.0.105.200: icmp_seq=313 ttl=61 time=2511 ms
64 bytes from 10.0.105.200: icmp_seq=314 ttl=61 time=2397 ms
64 bytes from 10.0.105.200: icmp_seq=315 ttl=61 time=2367 ms
64 bytes from 10.0.105.200: icmp_seq=316 ttl=61 time=2442 ms
64 bytes from 10.0.105.200: icmp_seq=317 ttl=61 time=2501 ms
64 bytes from 10.0.105.200: icmp_seq=318 ttl=61 time=2549 ms
64 bytes from 10.0.105.200: icmp_seq=319 ttl=61 time=2602 ms
64 bytes from 10.0.105.200: icmp_seq=320 ttl=61 time=2640 ms
64 bytes from 10.0.105.200: icmp_seq=321 ttl=61 time=2682 ms
64 bytes from 10.0.105.200: icmp_seq=322 ttl=61 time=2729 ms
64 bytes from 10.0.105.200: icmp_seq=323 ttl=61 time=2782 ms
64 bytes from 10.0.105.200: icmp_seq=324 ttl=61 time=2864 ms
64 bytes from 10.0.105.200: icmp_seq=325 ttl=61 time=2882 ms
64 bytes from 10.0.105.200: icmp_seq=326 ttl=61 time=3051 ms
64 bytes from 10.0.105.200: icmp_seq=327 ttl=61 time=3130 ms
64 bytes from 10.0.105.200: icmp_seq=328 ttl=61 time=3341 ms
64 bytes from 10.0.105.200: icmp_seq=329 ttl=61 time=3539 ms
64 bytes from 10.0.105.200: icmp_seq=330 ttl=61 time=3533 ms
64 bytes from 10.0.105.200: icmp_seq=331 ttl=61 time=3445 ms
64 bytes from 10.0.105.200: icmp_seq=334 ttl=61 time=3036 ms
64 bytes from 10.0.105.200: icmp_seq=335 ttl=61 time=2840 ms
64 bytes from 10.0.105.200: icmp_seq=337 ttl=61 time=2873 ms
64 bytes from 10.0.105.200: icmp_seq=338 ttl=61 time=2888 ms
64 bytes from 10.0.105.200: icmp_seq=339 ttl=61 time=2895 ms
64 bytes from 10.0.105.200: icmp_seq=340 ttl=61 time=2981 ms
64 bytes from 10.0.105.200: icmp_seq=341 ttl=61 time=2978 ms
64 bytes from 10.0.105.200: icmp_seq=342 ttl=61 time=2968 ms
64 bytes from 10.0.105.200: icmp_seq=343 ttl=61 time=2923 ms
64 bytes from 10.0.105.200: icmp_seq=344 ttl=61 time=2773 ms
64 bytes from 10.0.105.200: icmp_seq=345 ttl=61 time=2519 ms
64 bytes from 10.0.105.200: icmp_seq=346 ttl=61 time=2392 ms
64 bytes from 10.0.105.200: icmp_seq=347 ttl=61 time=2457 ms
64 bytes from 10.0.105.200: icmp_seq=348 ttl=61 time=2501 ms
64 bytes from 10.0.105.200: icmp_seq=349 ttl=61 time=2540 ms
64 bytes from 10.0.105.200: icmp_seq=350 ttl=61 time=2717 ms
64 bytes from 10.0.105.200: icmp_seq=351 ttl=61 time=2847 ms
64 bytes from 10.0.105.200: icmp_seq=352 ttl=61 time=2666 ms
